id,title,category,sub_category,caption,location,pages,description,keywords,dateNormalized,date,medium,size,creator,collection,provenance
TMI00814,Administration Arch,photographs,grand court,Administration Arch,"Grand Court, North",,"Administration Arch. Photo appears to have been developed in reverse. Agriculture and Manufactures buildings visible, but on opposite sides from actual locations. Bridge crossing lagoon and gondala with passengers visible. A few people walking. ",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00815,Machinery and Electricity Building,photographs,grand court,Machinery & Electricity Bldg,"Grand Court, North East",,Machinery and Electricity Building looking northeast. Manufactures Building to the west. Gondola in lagoon.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00816,U.S. Government Building,photographs,grand court,U.S. Govt Bldg,"Grand Court, West",,"U.S. Government Building looking southeast from west colonnade. Two men stand within colonnade, and others walk near building.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00817,Streets of Cairo,photographs,midway,Streets of Cairo,"East Midway, North West",,Performers at Streets of Cairo. Man dances with blades. ,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00818,Patent Office,photographs,exhibits,Patent Office,"Grand Court, West",,Interior of U.S. Government Building. Patent Office Exhibit.,exhibit,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00819,U.S. Post Office,photographs,exhibits,,"Grand Court, West",,Interior of U.S. Government Building. U.S. Post Office Department Exhibit.,exhibit,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00820,U.S. Government Building,photographs,exhibits,,"Grand Court, West",,Interior of U.S. Government Building. Alaska display.,exhibit,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00821,U.S. Army,photographs,exhibits,,"Grand Court, West",,Displays within interior of U.S. Government Building.,exhibit,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00822,East Midway - Wild West Show Entrance,photographs,midway,,"North Midway, North East",,Entrance into Wild West Show. Pabst Pavilion to the northwest. Scenic Railway to the east. Light crowd. Consession Stands.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00823,Midway,photographs,special events,,"East Midway, South West",,"Third Nebraska Volunteer Infantry marching on Miltary Day, July 16, 1898. Twin Tower Restaurant and Moorish Village in background. Spectators in foreground.",,1898-07-16,16 July 1898,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00824,Streets of Cairo,photographs,midway,Streets of Cairo,"East Midway, North West",,Two men with camels on Streets of Cairo.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00825,Streets of Cairo,photographs,midway,Streets of Cairo,"East Midway, North West",,Performers outside Oriental Theater on Streets of Cairo.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00826,Streets of Cairo,photographs,midway,Streets of Cairo,"East Midway, North West",,Performers lead camels through Streets of Cairo. Crowd stands outside Oriental Theater. Smoke in sky above theater.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00827,Wild West,photographs,midway,Wild West,"North Midway, North East",,Wild West show. Horses and stagecoach. Scenic Railway in background.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00828,Wild West,photographs,midway,Wild West,"North Midway, North East",,Cowboys on horseback in Wild West Show. Transportation Building in background.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00829,Wild West,photographs,midway,Wild West,"North Midway, North East",,Cowboys on horseback in Wild West Show. Transportation Building in background.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00830,Wild West,photographs,midway,Wild West,"North Midway, North East",,Cowboys and Indians on horseback in Wild West Show. Transportation Building in background.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00831,3rd Nebraska Volunteers,photographs,special events,3d Neb. Vols.,"East Midway, South West",,"Third Nebraska Volunteer Infantry marching on Miltary Day, July 16, 1898. Twin Tower Restaurant and Moorish Village in background. Spectators in foreground.","military,parade,people,exterior,Military Day",1898-07-16,16 July 1898,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00832,Colonel W.J. Bryan,photographs,special events,Col. W. J. Bryan,"Grand Court, South East",,William J. Bryan leading the Third Nebraska Infantry Band past Mines and Mining and Liberal Arts Buildings. Spectators line walkway.,,1898-07-16,16 July 1898,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00833,East End Grand Court - Night,photographs,grand court,E. End Grand Court - Night.,"Grand Court, East",,"Night view, looking east across lagoon, from balustraded island. Manufactures and Machinery and Electricity Buildings to the north, Twin Towers Restaurants and Grand Colonnade to the east, and Mines and Mining Building to the south.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00834,West End Grand Court - Night,photographs,grand court,W. End Grand Court - Night.,"Grand Court, West",,Night view of U.S. Government Building from balustrated island. Fountain of Neptune turned on. Colonnades and small portion of Fine Arts Building visible.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00835,East Midway,photographs,midway,E. Midway,Unidentified (East Midway),,Two carnival rides on the east midway. Fairgoers walk by.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00836,Old Plantation,photographs,midway,Old Plantation,"North Midway, North West",,A few spectators peruse cabins at the Old Plantation. Cyclorama and Chinese Village in background. ,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00837,Nebraska Flour Exhibit,photographs,grand court,,"Grand Court, North West",,Nebraska Flour Exhibit. Interior of Agriculture Building.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00838,Band,photographs,grand court,,"Grand Court, North East",,"Band seated in semi-circle around conductor. Spectators gathered behind. East end of Machinery and Electricity Building to the west, Orange Cider Stand and Rinehart Studio to the north with Giant See-Saw and Power House Stacks in the distance, and Girls and Boys Building to the East.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00839,Grand Court - East End,photographs,grand court,,"Grand Court, South East",,"View from across lagoon of Mines and Mining and Liberal Arts Buildings. Bridge visible, as is small portion of Manufactures Building. Small portion of Grand Colonnade visible in background to the east. People walking. ",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00840,Grand Court - East End,photographs,grand court,,"Grand Court, South East",,View from across lagoon of Mines and Mining and Liberal Arts Buildings. Bridge visible. People walking. ,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00841,Lagoon,photographs,grand court,,"Grand Court, South West",,"View of Fine Arts Building across mirror. Fountain of Neptune turned on. Mines and Mining Building, Bridge and balustraded island, Liberal Arts Building, and Arch of States to the southeast. Colonnade to the southwest. Gondola docked in foreground, and a small group of people gathered in foreground.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00842,Lagoon ,photographs,grand court,,"Grand Court, North West",,"Looking northwest across lagoon from bridge, toward U.S. Government Building. Colonnade and Agriculture Building to the north.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00843,Colonel W.J. Bryan,photographs,special events,Col. W. J. Bryan,"North Midway, South West",,William J. Bryan on horseback leading Third Nebraska Infantry Band and Troops into North Midway. Administration Arch in background.,,1898-07-16,16 July 1898,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00844,Streets of Cairo - 1st Appearance of Mrs. Reed,photographs,midway,Streets of Cairo - 1st Appearance of Mrs. Reed,"East Midway, North West",,"Streets of Cairo. Spectators, performers, and Mrs. Reed.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00845,Minnesota State Building,photographs,bluff tract,,"Bluff Tract, South East",,"Minnesota State Building, looking east. Crowd gathered. (Dedication of building?) American flags draped from balcony. ",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00846,Minnesota State Building,photographs,bluff tract,,"Bluff Tract, South East",,"Minnesota State Building, looking northeast. Crowd gathered. (Dedication of building?) American flags draped from balcony and roofline.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00847,Lagoon,photographs,grand court,,"Grand Court, North East",,"Looking northeast from balustraded island. Manufactures Building, Machinery and Electricity Building, Grand Colonnade, and one of Twin Tower Restaurants visible. Gondola and Swan Boat in lagoon. A few people seated on benches surrounding lagoon.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00848,Lagoon,photographs,grand court,,"Grand Court, South East",,"View of lagoon, looking southeast. Grand Colonnade and Twin Towers Restaurants, Mines and Mining Building, and Liberal Arts Building visible. A few people seated on benches surrounding lagoon. Man sits on railing.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00849,Group - Agriculture Building,photographs,grand court,Group - Agriculture Bldg,"Grand Court, North West",,"Detail of Agriculture Building. West fountain. Two cherubs with festoon above   
mascaron and basin.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00850,Horticulture Building,photographs,bluff tract,Horticulture Bldg,"Bluff Tract, South",,Detail of Horticulture Building. Statuary at main entrance.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00851,Sioux,photographs,indian congress,Sioux,Indian Congress,,"Sioux Encampment at Indian Congress. Trees and branches in foreground. A few teepees in background, and three blurred people in right foreground.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00852,Apaches,photographs,indian congress,Apaches,Indian Congress,,Candid photo of Apache delegates at Indian Congress encampment. Four women and three men stand and sit near wigwams. Trunk and blankets in foreground.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00853,Apaches,photographs,indian congress,Apaches,Indian Congress,,"Candid photo of Apache delegates at Indian Congress encampment with Captain W. A. Mercer. . Men and women stand and sit near wigwams. Trunk, blankets, and dog in foreground.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00854,Apaches,photographs,indian congress,Apaches,Indian Congress,,Candid photo of Apache delegates at Indian Congress encampment with Captain W. A. Mercer. Men and women stand and sit near wigwams. Trunk and blankets in foreground.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00855,Buffalo,photographs,indian congress,,Indian Congress,,Buffalo enclosed within Omaha Anchor Fence Company fencing.,,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00856,Indian Congress,photographs,indian congress,,Indian Congress,,"Indian Congress participants gathered near flag pole with American flag. A few are on horseback. Spectators in foreground. Windmills, Smokestack, Transportation and Agricultural Implements Building, and Apiary in background.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
TMI00857,Indian Congress Parade,photographs,special events,,"East Midway, South",,"Indian Day Parade, August 4, 1898. Indian Congress participants march through east midway. Spectators gathered. Twin Tower Restaurants, Ryder Haggard's ""She,"" and Moorish Palace to the southwest. German Village to the east.",,,,Photograph,"approximately 5.5"" x 3.75"" ",F. A. Rinehart,Photographs by F. A. Rinehart,Omaha Public Library
